LARP,Obsidian Man,12,Statue made of black stone.,Black makeup.,35,Must Wear Rep,0,Mindless,As skills.,2,"Entangle, Slow, Repel",None,Claws (One Handed),4,0,Normal,None.,"No metabolism. 
 Immune to alteration, command, healing, necromancy, poison, paralysis, waylay.
 Innate Reflect Spell (except versus Shatter and Destroy).","Can only be healed by ritual. 
 Immune to healing, life. 
 Destroyed at 0 body. 
 15 damage from Shatter. 
 30 damage from Destroy.","May possess PC skills, if a spirit is stored in golem, do not add character body.",Lackey(Lesser),Construct
LARP,Obsidian Golem,15,Large statue made of black stone.,Black makeup.,55,Must Wear Rep,0,Mindless,As skills.,4,"Entangle, Slow, Repel, Bind",None,Claws (Any),6,7,Normal,None.,"No metabolism. 
 Immune to alteration, command, healing, necromancy, poison, paralysis, waylay.
 Innate Reflect Spell (except versus Shatter and Destroy).","Can only be healed by ritual. 
 Immune to healing, life. 
 Destroyed at 0 body. 
 15 damage from Shatter. 
 30 damage from Destroy.","May possess PC skills, if a spirit is stored in golem, do not add character body.",Servant(Lesser),Construct
LARP,Scarecrow,5,Scarecrow.,Brown or tan makeup with black eyes and lighter nose.,25,Must Wear Rep,0,Mindless,As skills.,0,None,None,Claws (One Handed),2,0,Normal,Arcane Fear x3.,"No metabolism. 
 Immune to alteration, command, healing, necromancy, poison, paralysis, waylay.","Double damage from flame.
 Can only be healed by ritual. 
 Immune to healing, life. 
 Destroyed at 0 body.","May possess PC skills, if a spirit is stored in golem, do not add character body.",Lackey(Lesser),Construct
LARP,Silver Golem,22,Large statue made of silver.,Silver makeup.,80,Must Wear Rep,0,Mindless,As skills.,8,"Entangle, Slow, Repel, Bind, Confine","Entangle, Slow, Repel, Bind",Claws (Any),10,11,Silver,Channel spell Prison x3.,"No metabolism.
 Healed to full by prison.
 Immune to alteration, command, curse, healing, necromancy, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from silver weapon attacks.","Can only be healed by prison or ritual. 
 Immune to healing, life. 
 Destroyed at 0 body. 
 15 damage from Shatter. 
 30 damage from Destroy.","May possess PC skills, if a spirit is stored in golem, do not add character body.",Overlord(Greater),Construct
LARP,Stone Golem,12,"Large, stone statue.",Grey makeup.,50,Must Wear Rep,0,Mindless,As skills.,3,"Entangle, Slow, Repel, Bind",None,Claws (Any),5,6,Normal,None.,"No metabolism. 
 Immune to alteration, command, healing, necromancy, poison, paralysis, waylay.","Can only be healed by ritual. 
 Immune to healing, life. 
 Destroyed at 0 body. 
 15 damage from Shatter. 
 30 damage from Destroy.","May possess PC skills, if a spirit is stored in golem, do not add character body.",Servant(Lesser),Construct
LARP,Crimson Fog,5,"Red, glowing mist.",Red makeup. Red flowing tabard or robe.,20,None,0,Animal,None.,2,"Entangle, Slow, Repel",None,Claws (Any),4,5,Normal,Engulf x1.,"Alien metabolism. 
 Phase x1. 
 Gaseous form x1.","May not go gaseous when someone is engulfed. 
 Killed by slow, bind, web or confine.
 Dissipates at 0 body.",None.,Servant(Lesser),Magical Creature
LARP,Dark Unicorn,40,A black stallion with a twisted horn in its forehead.,"Black makeup. Black, twisted horn.",100,None,9,Genius,7-7-7-7-7-7-7-7-7 (earth),6,"Entangle, Slow, Repel, Bind",Entangle,Claws (Any),8,9,Spell,"Magic Destruction x3. 
 Magic Drain x3. 
 Channel spell Death x3. 
 Channel spell Paralysis x3. 
 Channel spell Cause Mortal Wounds x3.","Immune to alteration, command, poison, silence, waylay. Healed by necromancy.
 Only affected by Earth, Spell, or Body weapon attacks. 
 Resist Spell x5. 
 Dodge x5.",Double damage from healing.,None.,Master(Greater),Magical Creature
LARP,Iron Rattler,5,A metallic-looking snake.,Grey or silver makeup with large fangs.,15,None,10,Animal,None.,1,Entangle,None,Claws (Any),3,4,Normal,None.,"No metabolism.
 Healed by lightning.
 Immune to alteration, command, necromancy, poison, paralysis, waylay.
 Dodge x1.","Can only be healed by lightning. 
 Immune to healing, life. 
 Destroyed at 0 body.",None.,Lackey(Lesser),Magical Creature
LARP,Magic Eater,2,Small Armadillo like creature with a brownish hide,Brown and yellow makeup. Brown tabard.,15,None,0,Animal,None.,0,None,None,Claws (One Handed),1,0,Normal,None.,"Alien metabolism. 
 Healed by all spells (5 body points per spell). 
 Immune to waylay. 
 Immune to Spell weapon attacks.",None.,None.,Lackey(Lesser),Magical Creature
LARP,Unicorn,40,A white stallion with a horn in its forehead.,White makeup with white horn.,100,None,9,Genius,7-7-7-7-7-7-7-7-7 (earth),6,"Entangle, Slow, Repel, Bind",Entangle,Claws (Any),8,9,Spell,"Magic Remove Destruction x3. 
 Magic Purify x3. 
 Channel spell Death x3. 
 Channel spell Life x3. 
 Channel spell Cure Mortal Wounds x3.","Immune to alteration, command, greater command, poison, silence, waylay. 
 Only affected by chaos, spell, body weapon attacks. 
 Resist Spell x5. 
 Dodge x5.",Double damage from necromancy.,None.,Master(Greater),Magical Creature
LARP,"Fey, Commoner",4,Any PC race.,Fey may appear to be of any PC race.,5,Must Wear Rep,0,Normal,As skills.,0,None,None,Weapon (Any),2,3,Normal,"Arcane Dominate x1.
 Lesser fey curse x1.","Immune to command.
Reduced Damage: Maximum Damage 1 from silver, spell weapon attacks.
 Rift x1.
 Dodge x1.",Double damage from normal weapon attacks.,"May possess PC skills, add character body.",Lackey(Lesser),Fey
LARP,"Fey, Merchant",6,Any PC race.,Fey may appear to be of any PC race.,10,Must Wear Rep,0,Normal,As skills.,0,None,None,Weapon (Any),2,3,Normal,"Arcane Dominate x1.
 Lesser fey curse x1.","Immune to command.
 Immune to silver, spell weapon attacks
 Rift x1.
 Resist Spell x1.
 Dodge x1.",Double damage from normal weapon attacks.,"May possess PC skills, add character body.",Lackey(Lesser),Fey
LARP,"Fey, Gentry",10,Any PC race.,Fey may appear to be of any PC race.,20,Must Wear Rep,0,Normal,As skills.,0,None,None,Weapon (Any),2,3,Normal,"Arcane Dominate x2.
 Lesser fey curse x2.","Immune to command.
Reduced Damage: Maximum Damage 1 from silver, spell weapon attacks
 Rift x2
 Resist Spell x2.
 Dodge x1.",Double damage from normal weapon attacks.,"May possess PC skills, add character body.",Lackey(Lesser),Fey
LARP,"Fey, Noble",16,Any PC race.,Fey may appear to be of any PC race.,25,Must Wear Rep,0,Normal,As skills.,0,None,None,Weapon (Any),2,3,Normal,"Arcane Dominate x2.
 Arcane Sleep x2.
 Lesser fey curse x2.
 Greater fey curse x1.","Immune to command.
Reduced Damage: Maximum Damage 1 from silver, spell weapon attacks
 Rift x2
 Resist Spell x2.
 Dodge x4.",Double damage from normal weapon attacks.,"May possess PC skills, add character body.",Lackey(Lesser),Fey
LARP,Quickling,4,PC Race with blue tinged skin and white lightning bolts on face.,Fey may appear to be of any PC race. Blue skin with white lightning bolts.,10,Must Wear Rep,0,Normal,As skills.,0,Immune,Immune,Weapon (One Handed),2,3,Lightning,Channel spell Lightning Bolt x2,"Healed by lightning.
 Immune to binding, command.
Reduced Damage: Maximum Damage 1 from silver, spell weapon attacks
 Evade x2.
 Dodge x1.","Double damage from stone.
 Double damage from normal weapon attacks.","One handed weapon master.
 Style master.",Lackey(Lesser),Fey
LARP,"Quickling, Bolt",4,PC Race with blue tinged skin and white lightning bolts on face.,Fey may appear to be of any PC race. Blue skin with white lightning bolts.,20,Must Wear Rep,0,Normal,As skills.,0,None,None,Weapon (One Handed),2,3,Lightning,"Channel spell Lightning Bolt x2
 Channel spell Lightning Storm x2.","Healed by lightning.
 Immune to binding, command.
Reduced Damage: Maximum Damage 1 from silver, spell weapon attacks
 Evade x4.
 Dodge x2.","Double damage from stone.
 Double damage from normal weapon attacks.","May possess PC Skills, add character body. 
 One handed weapon master.
 Style master.",Lackey(Lesser),Fey
LARP,"Quickling, Flash",4,PC Race with blue tinged skin and white lightning bolts on face.,Fey may appear to be of any PC race. Blue skin with white lightning bolts.,35,Must Wear Rep,0,Normal,As skills.,0,"Entangle, Slow, Repel, Bind",None,Weapon (One Handed),2,3,Lightning,"Channel spell Lightning Bolt x2
 Channel spell Lightning Storm x2.
 Channel spell Lightning Blast x2.","Healed by lightning.
 Immune to binding, command.
Reduced Damage: Maximum Damage 1 from silver, spell weapon attacks
 Evade x8.
 Dodge x4.","Double damage from stone.
 Double damage from normal weapon attacks.","May possess PC Skills, add character body. 
 One handed weapon master.
 Style master.",Lackey(Lesser),Fey
LARP,Red Cap,4,PC race with blood red hair or hat.,Fey may appear to be of any PC race. Must wear a red hat or have blood red hair.,20,Must Wear Rep,0,Normal,As skills.,2,"Entangle, Slow, Repel",None,Weapon (One Handed),4,5,Normal,Arcane Fear x1.,"Immune to command.
Reduced Damage: Maximum Damage 1 from silver, spell weapon attacks
 Resist Poison x1.
 Resist Spell x2.",Double damage from normal weapon attacks.,"Weapon master.
 Style master.",Lackey(Lesser),Fey
LARP,"Red Cap, Bloodletter",4,PC race with blood red hair or hat.,Fey may appear to be of any PC race. Must wear a red hat or have blood red hair.,40,Must Wear Rep,0,Normal,As skills.,4,None,None,Weapon and Claws (One Handed),6,7,Body,Arcane Fear x2.,"Immune to command.
Reduced Damage: Maximum Damage 1 from silver, spell weapon attacks.
Rift x1.
 Resist Poison x2.
 Resist Spell x3.
 Dodge x1.",Double damage from normal weapon attacks.,"May possess PC skills, add character body.
 Weapon master.
 Style master.",Lackey(Lesser),Fey
LARP,"Red Cap, Throatslitter",4,PC race with blood red hair or hat.,Fey may appear to be of any PC race. Must wear a red hat or have blood red hair.,60,Must Wear Rep,0,Normal,As skills.,8,"Entangle, Slow, Repel, Bind, Confine","Entangle, Slow, Repel, Bind",Weapons and Claws (Any),10,11,Berserk,Arcane Fear x4.,"Immune to command.
 Only affected by normal weapon attacks.
Rift x2.
 Resist Poison x3.
 Resist Spell x4.
 Dodge x2.",Double damage from normal weapon attacks.,"May possess PC skills, add character body.
 Weapon master.
 Style master.",Lackey(Lesser),Fey
LARP,"Satyr, Commoner",4,Humanoid with goatlike legs and Mystic Wood Elf horns.,MWE horns and fur pants if available.,20,Must Wear Rep,0,Normal,As skills.,0,None,None,Weapon (Any),2,3,Normal,Arcane Dominate x2.,"Immune to command.
Reduced Damage: Maximum Damage 1 from silver, spell weapon attacks.",Double damage from normal weapon attacks.,"May possess PC skills, add character body.",Lackey(Lesser),Fey
LARP,"Satyr, Knight",8,Humanoid with goat like legs and Mystic Wood Elf horns.,MWE horns and fur pants if available.,30,Must Wear Rep,0,Normal,3-2-1 (either),2,"Entangle, Slow, Repel",None,Weapon (Any),3,4,Normal,"Arcane dominate x3.
 Innate pyramid.
 Lesser fey curse x2.
 Fey mark/unmark x1.","Immune to command.
Reduced Damage: Maximum Damage 1 from silver, spell weapon attacks.
 Resist Spell x2.",Double damage from normal weapon attacks.,"May possess PC skills, add character body.",Servant(Lesser),Fey
LARP,"Satyr, Lord",12,Humanoid with goat like legs and Mystic Wood Elf horns.,MWE horns and fur pants if available.,40,Must Wear Rep,0,Normal,4-4-4-4-3-2-1 (either),2,"Entangle, Slow, Repel",None,Weapon (Any),4,5,Normal,"Vampire charm x1.
 Arcane dominate x5.
 Innate pyramid. 
 Lesser fey curse x3. 
 Greater fey curse x1. 
 Fey mark/unmark x3.","Immune to command.
Reduced Damage: Maximum Damage 1 from silver and spell weapon attacks.
 Resist Spell x3.",Double damage from normal weapon attacks.,"May possess PC skills, add character body.",Minion(Greater),Fey
LARP,"Satyr, Prince",25,Humanoid with goat like legs and Mystic Wood Elf horns.,MWE horns and fur pants if available.,50,Must Wear Rep,0,High,See offensive abilities.,3,"Entangle, Slow, Repel, Bind",None,Weapon (Any),5,6,Normal,"Vampire charm x5.
 Arcane dominate x5.
 Innate pyramids: 
 4-4-4-4-4-4-3-2-1 primary
 4-4-4-3-2-1 secondary. 
 Lesser fey curse x5. 
 Greater fey curse x3. 
 Fey mark/unmark x5.","Resist Spell x5. 
 Immune to command, poison.
 Only affected by normal, body weapon attacks.
Rift x1.",Double damage from normal weapon attacks.,"May possess PC skills, add character body.",Overlord(Greater),Fey
LARP,"Satyr, King",35,Humanoid with goat like legs and Mystic Wood Elf horns.,MWE horns and fur pants if available.,80,Must Wear Rep,0,High,See offensive abilities.,4,"Entangle, Slow, Repel, Bind",None,Weapon (Any),6,7,Normal,"Vampire Charm, unlimited.
 Arcane dominate x10.
 Innate pyramids:
 4-4-4-4-4-4-4-4-4 primary
 4-4-4-4-4-4-3-2-1 secondary. 
 Lesser fey curse, unlimited.
 Greater fey curse x5. 
 Fey mark/unmark, unlimited.","Immune to command, poison.
 Only affected by normal, body weapon attacks.
Rift x2.
 Resist Spell x7.",None.,"May possess PC skills, add character body.",Master(Greater),Fey
LARP,Bone Shade,4,Black spectral form.,Black makeup or faceless hood. Black tabard or robe.,10,Must Wear Rep,0,Low,None.,1,Immune,Immune,Claws (One Handed),3,0,Body,Channel spell Bind (legs) x1. $%,"No metabolism.
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Resist Spell x1.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.",None.,Fodder(Lesser),Undead Spectral
LARP,Corpse Light,10,"Man-sized, glowing figure.",White clothes. Glow stick around neck if available.,30,None,0,High,4-4-4-4-4-3-2-1,0,Immune,Immune,None,0,0,None,"Control undead by voice. 
 Arcane dominate x2.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.
 Cloak Healing x2.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.","Read and write. 
 First aid. Healing arts..",Minion(Greater),Undead Spectral
LARP,Ghost,8,"A moaning, transparent spirit covered in chains.",White makeup. White or grey clothes. Chains if available.,20,Must Wear Rep,0,Low,None.,3,Immune,Immune,Claws (Any),5,6,Wither,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.
 Phase x2.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.",None.,Minion(Greater),Undead Spectral
LARP,Ghost Lord,18,"A moaning, transparent spirit covered in chains.",White makeup. White or grey clothes. Chains if available.,50,Must Wear Rep,0,High,As skills.,4,Immune,Immune,Claws (Any),6,7,Wither,Channel spell Wither x4.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal and silver weapon attacks.
 Phase x4.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.","May possess PC skills, do not add character body.",Overlord(Greater),Undead Spectral
LARP,Haunt,18,Black spectral creature,Black makeup or faceless hood with black tabard or robe.,60,Must Wear Rep,0,Normal,As skills.,4,Immune,Immune,Claws (Any),6,7,Silence,"Channel spell Destruction x2.
 Arcane Fear x2.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.
 Resist Spell x2. 
 Cloak Healing x1.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.","May possess PC skills, do not add character body.",Minion(Greater),Undead Spectral
LARP,Night Shade,12,Black spectral form.,Black makeup or faceless hood with black tabard or robe.,55,Must Wear Rep,0,Low,None.,4,Immune,Immune,Claws (Any),6,7,Body,"Channel spell Bind Legs x2. 
 Channel spell Confine x2. $%","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal weapon attacks.
 Resist Spell x2.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.",None.,Minion(Greater),Undead Spectral
LARP,Phantom,8,Non-Corporeal humanoid.,Grey makeup with black around eyes. Grey or black clothes.,20,Must Wear Rep,0,Low,4-4-4-3-2,0,Immune,Immune,None,0,0,None,Arcane Fear x3.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal weapon attacks. 
 Resist Spell x3.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.",None.,Servant(Lesser),Undead Spectral
LARP,Spectral Warlord,30,Spectral form glowing with power.,White or grey makeup with black around eyes. White or grey clothes.,80,Must Wear Rep,0,High,As skills.,6,Immune,Immune,Claws (Any),8,9,Drain,"Arcane Fear x5. 
 20 Elemental Ice x5.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Only affected by earth, Spell, body weapon attacks.
 Phase x4.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.","May possess PC skills, do not add character body.",Master(Greater),Undead Spectral
LARP,Spectre,8,Non-Corporeal humanoid,Black or grey makeup or faceless hood. Black or grey clothes.,15,Must Wear Rep,0,Mindless,None.,0,Immune,Immune,Claws (One Handed),2,0,Drain,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from  normal weapon attacks.
 Phase x1.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.",None.,Lackey(Lesser),Undead Spectral
LARP,Will O' Wisp,6,A glowing ball of light.,Black clothes with glowstick around neck.,5,None,0,Mindless,None.,0,Immune,Immune,None,0,0,None,Arcane dominate x4 (the only issue a will o' wisp may give is Follow Me).,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, flame, ice, lightning, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.",None.,Fodder(Lesser),Undead Spectral
LARP,Wraith,12,Translucent figure.,Black or grey makeup or faceless hood. Black or gey clothes.,40,Must Wear Rep,0,High,None.,3,Immune,Immune,Claws (Any),5,6,Drain,Magic paralysis x1.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal weapon attacks.
 Phase x2.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.",None.,Minion(Greater),Undead Spectral
LARP,Wraith Lord,15,"Large, translucent figure.",Black or grey makeup or faceless hood. Black or gey clothes.,60,Must Wear Rep,0,High,As skills.,4,Immune,Immune,Claws (Any),6,7,Drain,Magic paralysis x2.,"No metabolism. Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal weapon attacks.
 Phase x3.","Double damage from healing. 
 Immune to life.
 Destroyed by sunlight. 
 Dissipates at 0 body.","May possess PC skills, do not add character body.",Minion(Greater),Undead Spectral
LARP,Ancient Mariner,6,Bloated corpse with discolored skin.,Ancient mariners tend towards a bloated and slightly green look (not unlike a ghoul) in addition to undead makeup.,20,Must Wear Rep,0,Normal,None,1,Entangle,None,Weapon (Any),3,4,Normal,25 Elemental Ice x2,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, flame, ice, paralysis, poison, waylay.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills, add character body.",Servant(Lesser),Undead Zombie
LARP,Barrow Lord,32,Rotting mound of flesh.,IF at all possible the Barrow lord should be covered in flesh colored robes or tarps.,125,None,0,Genius,As skills.,10,"Entangle, Slow, Repel, Bind, Confine","Entangle, Slow, Repel, Bind",Weapons and Claws (Any),12,13,Drain,"Control undead by voice.
 Nausea Poison x10.
 20 Elemental Chaos x10. 
 Engulf x4. When a barrow lord engulfs a creature it is healed to full body.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, paralysis, bind (legs), poison, waylay.
 Only affected by earth, Spell, Body weapon attacks.
 Resist Spell x6. 
 Cloak Healing x2.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills, do not add character body.",Master(Greater),Undead Zombie
LARP,Barrow Wight,10,Rotting twisted corpse.,Grey or white makeup with black accents or undead mask.,40,Must Wear Rep,0,Low,None.,3,"Entangle, Slow, Repel, Bind",None,Weapons and Claws (Any),5,6,Drain,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal weapon attacks.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",Weapon master. Style Master.,Servant(Lesser),Undead Zombie
LARP,Cackling Corpse,2,"Laughing, humanoid Corpse.",Grey or white makeup with black accents or undead mask. Undead tabard.,10,Must Wear Rep,0,Mindless,None,0,None,None,Claws (One Handed),2,0,Normal,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.
 
 MUST LAUGH AND CACKLE LOUDLY.",None.,Fodder(Lesser),Undead Zombie
LARP,Charnal Juggernaut,6,"Walking, twisted corpse.",Grey or white makeup with black accents or undead mask. Undead tabard.,35,Must Wear Rep,0,Mindless,None.,2,"Entangle, Slow, Repel",None,Weapon (Any),4,5,Normal,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Half damage from weapon attacks.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",Weapon master. Style master.,Lackey(Lesser),Undead Zombie
LARP,Charnal Colossus,9,"Walking, twisted corpse.",Grey or white makeup with black accents or undead mask. Undead tabard.,50,Must Wear Rep,0,Mindless,None,4,"Entangle, Slow, Repel, Bind",None,Weapon (Any),6,7,Normal,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Immune to normal weapon attacks.
 Half damage from weapon attacks.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.",Weapon master. Style master.,Servant(Lesser),Undead Zombie
LARP,Charnal Tomb Horror,14,Large hulk of rotting flesh.,Grey or white makeup with black accents or undead mask. Undead tabard.,80,Must Wear Rep,0,Mindless,None.,5,"Entangle, Slow, Repel, Bind",None,Weapon (Any),7,8,Normal,None.,"No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Half damage from weapon attacks. 
 Spell Gaurd x2","Immune to life. 
 Double damage from healing, harm undead and destroy undead. Turns to dust at 0 body.",Weapon master. Style master.,Minion(Greater),Undead Zombie
LARP,Clinging Corpse,13,Humanoid wrapped in sticky bandages.,Grey or white makeup with black accents or undead mask. Bandages.,35,Must Wear Rep,0,Mindless,None.,2,Immune,Immune,Claws (Any),4,5,Normal,Arcane Entangle x6.,"No metabolism. Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal weapon attacks.
 Searching corpse causes searcher to be stuck to it as paste of stickiness. To remove treasure, an alchemical solvent or release must be used.","Immune to life. 
 Double damage from healing. 
 Turns to mound of goo at 0 body.",None.,Minion(Greater),Undead Zombie
LARP,Death Lord Mage,12,"Scarred, rotting corpse.",Grey or white makeup with black accents or undead mask.,40,Must Wear Rep,0,Normal,As skills.,1,Entangle,None,Weapon (Any),3,4,Normal,"Control undead by voice. 
 Magic Create Undead x3.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.
 Resist Spell x1. 
 Spell Desecrate x3.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills (celestial or earth scholar), add character body.",Minion(Greater),Undead Zombie
LARP,Death Lord Thief,12,"Scarred, rotting corpse.",Grey or white makeup with black accents or undead mask.,50,Must Wear Rep,0,Normal,As skills.,2,"Entangle, Slow, Repel",None,Weapon (Any),4,5,Normal,"Control undead by voice. 
 Magic Create Undead x3. 
 Arcane Detect Magic x2.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.
 Resist Spell  x1.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills (rogue), add character body.",Minion(Greater),Undead Zombie
LARP,Death Lord Warrior,12,"Scarred, rotting humanoid.",Grey or white makeup with black accents or undead mask.,50,Must Wear Rep,0,Normal,As skills.,3,"Entangle, Slow, Repel, Bind",None,Weapon (Any),5,6,Normal,"Control undead by voice.
 Magic Create Undead x3. 
 Arcane Fear x3","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.
 Resist Spell x1.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills (fighter), add character body.",Minion(Greater),Undead Zombie
LARP,"Death Lord, Wizard",10,"Scarred, rotting corpse.",Grey or white makeup with black accents or undead mask.,50,Must Wear Rep,0,Normal,As skills.,2,"Entangle, Slow, Repel",None,Weapon (Any),4,5,Normal,"Control undead by voice.
 Magic Create Undead x3.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.
 Spell Desecrate x3.
 Resist Spell x2.
 Bane Binding x1. Bane Flame x1.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills (celestial or earth scholar), add character body.",Overlord(Greater),Undead Zombie
LARP,"Death Lord, Rogue",14,"Scarred, rotting corpse.",Grey or white makeup with black accents or undead mask.,55,Must Wear Rep,0,Normal,As skills.,4,"Entangle, Slow, Repel, Bind",None,Weapon (Any),6,7,Spell,"Control undead by voice.
 Magic Create Undead x3.
 Arcane Detect Magic x6.
 Magic Release x2.
 Magic Dispel x2.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.
 Resist Spell x2.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills (rogue), add character body.",Overlord(Greater),Undead Zombie
LARP,"Death Lord, Knight",18,"Scarred, rotting humanoid.",Grey or white makeup with black accents or undead mask.,60,Must Wear Rep,0,Normal,As skills.,5,"Entangle, Slow, Repel, Bind",None,Weapon (Any),7,8,Spell,"Control undead by voice.
 Magic Create Undead x3. 
 Arcane Fear x3.
 Magic Dispel x2.
 Magic Help Undead x2.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
Reduced Damage: Maximum Damage 1 from normal, silver weapon attacks.
 Resist Spell x2.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills (fighter), add character body.",Overlord(Greater),Undead Zombie
LARP,"Death Lord, Dread Lord Sorcerer",24,"Scarred, rotting corpse.",Grey or white makeup with black accents or undead mask.,65,Must Wear Rep,0,High,As skills.,4,"Entangle, Slow, Repel, Bind",None,Weapon (Any),6,7,Spell,"Control greater undead by voice.
 Magic Create Undead x3.
 Magic Cause Mortal Wounds x2.
 Magic Dispel x2.
 Magic Confine x2.
 Magic Drain x2.","No metabolism. 
 Healed double by necromancy. 
 Immune to alteration, command, ice, poison, paralysis, waylay.
 Only affected by earth, Spell, Body weapon attacks.
 Spell Desecrate x3. 
 Resist Spell x4. 
 Bane Binding x2. Bane Flame x2.","Immune to life. 
 Double damage from healing. 
 Turns to dust at 0 body.","May possess PC skills (celestial or earth scholar), add character body.",Overlord(Greater),Undead Zombie
